"sample";"year";"plot";"sp";"lambda"
61;2019;2;"LEMA";253,282687882258
61;2019;2;"LYTR";NA
61;2019;2;"MEEL";31,7152435057105
61;2019;2;"MESU";571,830300987503
61;2019;2;"PAIN";1,1168197253061
61;2019;2;"PLCO";NA
61;2019;2;"POMA";96,5495378037508
61;2019;2;"POMO";NA
61;2019;2;"PUPA";1051,19664986659
61;2019;2;"SASO";20,3186222610818
61;2019;2;"SCLA";34,5042737123294
61;2019;2;"SOAS";382,139419155856
61;2019;2;"SPRU";NA
61;2019;2;"SUSP";NA
61;2019;3;"BEMA";NA
61;2019;3;"CETE";NA
61;2019;3;"CHFU";643,57052942122
61;2019;3;"CHMI";NA
61;2019;3;"HOMA";12,0779934802789
61;2019;3;"LEMA";253,282687882258
61;2019;3;"LYTR";NA
61;2019;3;"MEEL";NA
61;2019;3;"MESU";571,830300987503
61;2019;3;"PAIN";1,1168197253061
61;2019;3;"PLCO";NA
61;2019;3;"POMA";96,5495378037508
61;2019;3;"POMO";NA
61;2019;3;"PUPA";NA
61;2019;3;"SASO";20,3186222610818
61;2019;3;"SCLA";NA
61;2019;3;"SOAS";NA
61;2019;3;"SPRU";NA
61;2019;3;"SUSP";NA
61;2019;4;"BEMA";123,785073802173
61;2019;4;"CETE";3326,84201913582
61;2019;4;"CHFU";643,57052942122
61;2019;4;"CHMI";NA
61;2019;4;"HOMA";12,0779934802789
61;2019;4;"LEMA";253,282687882258
61;2019;4;"LYTR";NA
61;2019;4;"MEEL";NA
61;2019;4;"MESU";571,830300987503
61;2019;4;"PAIN";1,1168197253061
61;2019;4;"PLCO";26,7040402215054
61;2019;4;"POMA";96,5495378037508
61;2019;4;"POMO";NA
61;2019;4;"PUPA";NA
61;2019;4;"SASO";20,3186222610818
61;2019;4;"SCLA";NA
61;2019;4;"SOAS";NA
61;2019;4;"SPRU";3761,19363068824
61;2019;4;"SUSP";NA
61;2019;5;"BEMA";NA
61;2019;5;"CETE";3326,84201913582
61;2019;5;"CHFU";643,57052942122
61;2019;5;"CHMI";NA
61;2019;5;"HOMA";12,0779934802789
61;2019;5;"LEMA";253,282687882258
61;2019;5;"LYTR";NA
61;2019;5;"MEEL";31,7152435057105
61;2019;5;"MESU";NA
61;2019;5;"PAIN";1,1168197253061
61;2019;5;"PLCO";NA
61;2019;5;"POMA";96,5495378037508
61;2019;5;"POMO";NA
61;2019;5;"PUPA";NA
61;2019;5;"SASO";20,3186222610818
61;2019;5;"SCLA";NA
61;2019;5;"SOAS";382,139419155856
61;2019;5;"SPRU";NA
61;2019;5;"SUSP";NA
61;2019;6;"BEMA";NA
61;2019;6;"CETE";3326,84201913582
61;2019;6;"CHFU";643,57052942122
61;2019;6;"CHMI";NA
61;2019;6;"HOMA";12,0779934802789
61;2019;6;"LEMA";253,282687882258
61;2019;6;"LYTR";NA
61;2019;6;"MEEL";NA
61;2019;6;"MESU";NA
61;2019;6;"PAIN";1,1168197253061
61;2019;6;"PLCO";26,7040402215054
61;2019;6;"POMA";96,5495378037508
61;2019;6;"POMO";NA
61;2019;6;"PUPA";NA
61;2019;6;"SASO";NA
61;2019;6;"SCLA";NA
61;2019;6;"SOAS";NA
61;2019;6;"SPRU";3761,19363068824
61;2019;6;"SUSP";NA
61;2019;7;"BEMA";123,785073802173
61;2019;7;"CETE";3326,84201913582
61;2019;7;"CHFU";643,57052942122
61;2019;7;"CHMI";322,066863915738
61;2019;7;"HOMA";12,0779934802789
61;2019;7;"LEMA";253,282687882258
61;2019;7;"LYTR";NA
61;2019;7;"MEEL";NA
61;2019;7;"MESU";571,830300987503
61;2019;7;"PAIN";1,1168197253061
61;2019;7;"PLCO";26,7040402215054
61;2019;7;"POMA";96,5495378037508
61;2019;7;"POMO";152,711585392573
61;2019;7;"PUPA";1051,19664986659
61;2019;7;"SASO";20,3186222610818
61;2019;7;"SCLA";34,5042737123294
61;2019;7;"SOAS";382,139419155856
61;2019;7;"SPRU";3761,19363068824
61;2019;7;"SUSP";NA
61;2019;8;"BEMA";123,785073802173
61;2019;8;"CETE";3326,84201913582
61;2019;8;"CHFU";643,57052942122
61;2019;8;"CHMI";NA
61;2019;8;"HOMA";12,0779934802789
61;2019;8;"LEMA";253,282687882258
61;2019;8;"LYTR";NA
61;2019;8;"MEEL";NA
61;2019;8;"MESU";571,830300987503
61;2019;8;"PAIN";1,1168197253061
61;2019;8;"PLCO";26,7040402215054
61;2019;8;"POMA";96,5495378037508
61;2019;8;"POMO";152,711585392573
61;2019;8;"PUPA";1051,19664986659
61;2019;8;"SASO";20,3186222610818
61;2019;8;"SCLA";34,5042737123294
61;2019;8;"SOAS";382,139419155856
61;2019;8;"SPRU";3761,19363068824
61;2019;8;"SUSP";NA
61;2019;9;"BEMA";123,785073802173
61;2019;9;"CETE";NA
61;2019;9;"CHFU";643,57052942122
61;2019;9;"CHMI";NA
61;2019;9;"HOMA";12,0779934802789
61;2019;9;"LEMA";253,282687882258
61;2019;9;"LYTR";NA
61;2019;9;"MEEL";NA
61;2019;9;"MESU";571,830300987503
61;2019;9;"PAIN";1,1168197253061
61;2019;9;"PLCO";26,7040402215054
61;2019;9;"POMA";96,5495378037508
61;2019;9;"POMO";152,711585392573
61;2019;9;"PUPA";NA
61;2019;9;"SASO";20,3186222610818
61;2019;9;"SCLA";NA
61;2019;9;"SOAS";382,139419155856
61;2019;9;"SPRU";NA
61;2019;9;"SUSP";NA
62;2015;1;"BEMA";146,71700149184
62;2015;1;"CETE";707,894370814225
62;2015;1;"CHFU";855,185884269161
62;2015;1;"CHMI";NA
62;2015;1;"HOMA";247,636668936471
62;2015;1;"LEMA";541,421117995365
62;2015;1;"LYTR";NA
62;2015;1;"MEEL";27,5712307653574
62;2015;1;"MESU";102,630815915628
62;2015;1;"PAIN";244,628993778118
62;2015;1;"PLCO";160,090534244612
62;2015;1;"POMA";1463,03421169934
62;2015;1;"POMO";393,769287942589
62;2015;1;"PUPA";2328,11191592735
62;2015;1;"SASO";412,390802497241
62;2015;1;"SCLA";201,180437411529
62;2015;1;"SOAS";176,293405846983
62;2015;1;"SPRU";1004,22461469146
62;2015;1;"SUSP";NA
62;2015;2;"BEMA";146,71700149184
62;2015;2;"CETE";707,894370814225
62;2015;2;"CHFU";855,185884269161
62;2015;2;"CHMI";NA
62;2015;2;"HOMA";247,636668936471
62;2015;2;"LEMA";541,421117995365
62;2015;2;"LYTR";NA
62;2015;2;"MEEL";27,5712307653574
62;2015;2;"MESU";102,630815915628
62;2015;2;"PAIN";244,628993778118
62;2015;2;"PLCO";160,090534244612
62;2015;2;"POMA";1463,03421169934
62;2015;2;"POMO";393,769287942589
62;2015;2;"PUPA";2328,11191592735
62;2015;2;"SASO";412,390802497241
62;2015;2;"SCLA";201,180437411529
62;2015;2;"SOAS";176,293405846983
62;2015;2;"SPRU";1004,22461469146
62;2015;2;"SUSP";NA
62;2015;3;"BEMA";NA
62;2015;3;"CETE";707,894370814225
62;2015;3;"CHFU";855,185884269161
62;2015;3;"CHMI";NA
62;2015;3;"HOMA";NA
62;2015;3;"LEMA";541,421117995365
62;2015;3;"LYTR";NA
62;2015;3;"MEEL";27,5712307653574
62;2015;3;"MESU";102,630815915628
62;2015;3;"PAIN";244,628993778118
62;2015;3;"PLCO";NA
62;2015;3;"POMA";1463,03421169934
62;2015;3;"POMO";393,769287942589
62;2015;3;"PUPA";2328,11191592735
62;2015;3;"SASO";412,390802497241
62;2015;3;"SCLA";NA
62;2015;3;"SOAS";176,293405846983
62;2015;3;"SPRU";NA
62;2015;3;"SUSP";NA
62;2015;4;"BEMA";146,71700149184
62;2015;4;"CETE";NA
62;2015;4;"CHFU";855,185884269161
62;2015;4;"CHMI";NA
62;2015;4;"HOMA";NA
62;2015;4;"LEMA";541,421117995365
62;2015;4;"LYTR";NA
62;2015;4;"MEEL";NA
62;2015;4;"MESU";NA
62;2015;4;"PAIN";244,628993778118
62;2015;4;"PLCO";160,090534244612
62;2015;4;"POMA";NA
62;2015;4;"POMO";NA
62;2015;4;"PUPA";2328,11191592735
62;2015;4;"SASO";412,390802497241
62;2015;4;"SCLA";NA
62;2015;4;"SOAS";176,293405846983
62;2015;4;"SPRU";NA
62;2015;4;"SUSP";NA
62;2015;5;"BEMA";146,71700149184
62;2015;5;"CETE";NA
62;2015;5;"CHFU";855,185884269161
62;2015;5;"CHMI";NA
62;2015;5;"HOMA";NA
62;2015;5;"LEMA";541,421117995365
62;2015;5;"LYTR";NA
62;2015;5;"MEEL";NA
62;2015;5;"MESU";NA
62;2015;5;"PAIN";244,628993778118
62;2015;5;"PLCO";160,090534244612
62;2015;5;"POMA";NA
62;2015;5;"POMO";NA
62;2015;5;"PUPA";2328,11191592735
62;2015;5;"SASO";412,390802497241
62;2015;5;"SCLA";NA
62;2015;5;"SOAS";176,293405846983
62;2015;5;"SPRU";NA
62;2015;5;"SUSP";NA
62;2015;6;"BEMA";146,71700149184
62;2015;6;"CETE";NA
62;2015;6;"CHFU";855,185884269161
62;2015;6;"CHMI";NA
62;2015;6;"HOMA";NA
62;2015;6;"LEMA";541,421117995365
62;2015;6;"LYTR";NA
62;2015;6;"MEEL";27,5712307653574
62;2015;6;"MESU";102,630815915628
62;2015;6;"PAIN";244,628993778118
62;2015;6;"PLCO";160,090534244612
62;2015;6;"POMA";1463,03421169934
62;2015;6;"POMO";NA
62;2015;6;"PUPA";NA
62;2015;6;"SASO";412,390802497241
62;2015;6;"SCLA";201,180437411529
62;2015;6;"SOAS";NA
62;2015;6;"SPRU";1004,22461469146
62;2015;6;"SUSP";NA
62;2015;7;"BEMA";NA
62;2015;7;"CETE";NA
62;2015;7;"CHFU";NA
62;2015;7;"CHMI";NA
62;2015;7;"HOMA";247,636668936471
62;2015;7;"LEMA";NA
62;2015;7;"LYTR";NA
62;2015;7;"MEEL";NA
62;2015;7;"MESU";NA
62;2015;7;"PAIN";NA
62;2015;7;"PLCO";NA
62;2015;7;"POMA";1463,03421169934
62;2015;7;"POMO";393,769287942589
62;2015;7;"PUPA";NA
62;2015;7;"SASO";412,390802497241
62;2015;7;"SCLA";NA
62;2015;7;"SOAS";NA
62;2015;7;"SPRU";NA
62;2015;7;"SUSP";NA
62;2015;8;"BEMA";NA
62;2015;8;"CETE";NA
62;2015;8;"CHFU";NA
62;2015;8;"CHMI";NA
62;2015;8;"HOMA";247,636668936471
62;2015;8;"LEMA";NA
62;2015;8;"LYTR";NA
62;2015;8;"MEEL";NA
62;2015;8;"MESU";NA
62;2015;8;"PAIN";NA
62;2015;8;"PLCO";NA
62;2015;8;"POMA";1463,03421169934
62;2015;8;"POMO";NA
62;2015;8;"PUPA";NA
62;2015;8;"SASO";412,390802497241
62;2015;8;"SCLA";NA
62;2015;8;"SOAS";NA
62;2015;8;"SPRU";1004,22461469146
62;2015;8;"SUSP";NA
62;2015;9;"BEMA";NA
62;2015;9;"CETE";NA
62;2015;9;"CHFU";NA
62;2015;9;"CHMI";NA
62;2015;9;"HOMA";NA
62;2015;9;"LEMA";NA
62;2015;9;"LYTR";NA
62;2015;9;"MEEL";NA
62;2015;9;"MESU";NA
62;2015;9;"PAIN";NA
62;2015;9;"PLCO";NA
62;2015;9;"POMA";NA
62;2015;9;"POMO";NA
62;2015;9;"PUPA";NA
62;2015;9;"SASO";NA
62;2015;9;"SCLA";NA
62;2015;9;"SOAS";NA
62;2015;9;"SPRU";NA
62;2015;9;"SUSP";NA
62;2016;1;"BEMA";82,1543190205867
62;2016;1;"CETE";NA
62;2016;1;"CHFU";378,590144605925
62;2016;1;"CHMI";NA
62;2016;1;"HOMA";13,2764125709058
62;2016;1;"LEMA";125,868104102967
62;2016;1;"LYTR";NA
62;2016;1;"MEEL";NA
62;2016;1;"MESU";98,1181030952567
62;2016;1;"PAIN";31,9087216235439
62;2016;1;"PLCO";38,1838703348829
62;2016;1;"POMA";NA
62;2016;1;"POMO";NA
62;2016;1;"PUPA";NA
62;2016;1;"SASO";58,2882488469718
62;2016;1;"SCLA";27,8374540005963
62;2016;1;"SOAS";NA
62;2016;1;"SPRU";NA
62;2016;1;"SUSP";NA
62;2016;2;"BEMA";82,1543190205867
62;2016;2;"CETE";NA
62;2016;2;"CHFU";378,590144605925
62;2016;2;"CHMI";NA
62;2016;2;"HOMA";13,2764125709058
62;2016;2;"LEMA";125,868104102967
62;2016;2;"LYTR";NA
62;2016;2;"MEEL";NA
62;2016;2;"MESU";98,1181030952567
62;2016;2;"PAIN";31,9087216235439
62;2016;2;"PLCO";38,1838703348829
62;2016;2;"POMA";NA
62;2016;2;"POMO";NA
62;2016;2;"PUPA";NA
62;2016;2;"SASO";58,2882488469718
62;2016;2;"SCLA";27,8374540005963
62;2016;2;"SOAS";NA
62;2016;2;"SPRU";NA
62;2016;2;"SUSP";NA
62;2016;3;"BEMA";82,1543190205867
62;2016;3;"CETE";NA
62;2016;3;"CHFU";378,590144605925
62;2016;3;"CHMI";220,2940015087
62;2016;3;"HOMA";13,2764125709058
62;2016;3;"LEMA";125,868104102967
62;2016;3;"LYTR";NA
62;2016;3;"MEEL";NA
62;2016;3;"MESU";98,1181030952567
62;2016;3;"PAIN";31,9087216235439
62;2016;3;"PLCO";38,1838703348829
62;2016;3;"POMA";NA
62;2016;3;"POMO";NA
62;2016;3;"PUPA";NA
62;2016;3;"SASO";NA
62;2016;3;"SCLA";27,8374540005963
62;2016;3;"SOAS";NA
62;2016;3;"SPRU";NA
62;2016;3;"SUSP";NA
62;2016;4;"BEMA";82,1543190205867
62;2016;4;"CETE";NA
62;2016;4;"CHFU";NA
62;2016;4;"CHMI";NA
62;2016;4;"HOMA";13,2764125709058
62;2016;4;"LEMA";125,868104102967
62;2016;4;"LYTR";NA
62;2016;4;"MEEL";8,95860535973386
62;2016;4;"MESU";98,1181030952567
62;2016;4;"PAIN";31,9087216235439
62;2016;4;"PLCO";38,1838703348829
62;2016;4;"POMA";NA
62;2016;4;"POMO";NA
62;2016;4;"PUPA";NA
62;2016;4;"SASO";58,2882488469718
62;2016;4;"SCLA";27,8374540005963
62;2016;4;"SOAS";NA
62;2016;4;"SPRU";NA
62;2016;4;"SUSP";NA
62;2016;5;"BEMA";82,1543190205867
62;2016;5;"CETE";1240,63003992
62;2016;5;"CHFU";378,590144605925
62;2016;5;"CHMI";NA
62;2016;5;"HOMA";13,2764125709058
62;2016;5;"LEMA";125,868104102967
62;2016;5;"LYTR";NA
62;2016;5;"MEEL";8,95860535973386
62;2016;5;"MESU";98,1181030952567
62;2016;5;"PAIN";NA
62;2016;5;"PLCO";38,1838703348829
62;2016;5;"POMA";NA
62;2016;5;"POMO";NA
62;2016;5;"PUPA";NA
62;2016;5;"SASO";NA
62;2016;5;"SCLA";27,8374540005963
62;2016;5;"SOAS";NA
62;2016;5;"SPRU";NA
62;2016;5;"SUSP";NA
62;2016;6;"BEMA";82,1543190205867
62;2016;6;"CETE";NA
62;2016;6;"CHFU";NA
62;2016;6;"CHMI";NA
62;2016;6;"HOMA";13,2764125709058
62;2016;6;"LEMA";125,868104102967
62;2016;6;"LYTR";NA
62;2016;6;"MEEL";8,95860535973386
62;2016;6;"MESU";98,1181030952567
62;2016;6;"PAIN";31,9087216235439
62;2016;6;"PLCO";38,1838703348829
62;2016;6;"POMA";NA
62;2016;6;"POMO";NA
62;2016;6;"PUPA";NA
62;2016;6;"SASO";58,2882488469718
62;2016;6;"SCLA";27,8374540005963
62;2016;6;"SOAS";290,044812375201
62;2016;6;"SPRU";1334,2612306314
62;2016;6;"SUSP";NA
62;2016;7;"BEMA";82,1543190205867
62;2016;7;"CETE";NA
62;2016;7;"CHFU";378,590144605925
62;2016;7;"CHMI";NA
62;2016;7;"HOMA";13,2764125709058
62;2016;7;"LEMA";125,868104102967
62;2016;7;"LYTR";NA
62;2016;7;"MEEL";NA
62;2016;7;"MESU";98,1181030952567
62;2016;7;"PAIN";31,9087216235439
62;2016;7;"PLCO";NA
62;2016;7;"POMA";79,9281013996314
62;2016;7;"POMO";NA
62;2016;7;"PUPA";1939,83697438953
62;2016;7;"SASO";58,2882488469718
62;2016;7;"SCLA";27,8374540005963
62;2016;7;"SOAS";290,044812375201
62;2016;7;"SPRU";1334,2612306314
62;2016;7;"SUSP";NA
62;2016;8;"BEMA";82,1543190205867
62;2016;8;"CETE";NA
62;2016;8;"CHFU";378,590144605925
62;2016;8;"CHMI";NA
62;2016;8;"HOMA";13,2764125709058
62;2016;8;"LEMA";125,868104102967
62;2016;8;"LYTR";NA
62;2016;8;"MEEL";NA
62;2016;8;"MESU";98,1181030952567
62;2016;8;"PAIN";31,9087216235439
62;2016;8;"PLCO";38,1838703348829
62;2016;8;"POMA";79,9281013996314
62;2016;8;"POMO";82,6958491393421
62;2016;8;"PUPA";1939,83697438953
62;2016;8;"SASO";58,2882488469718
62;2016;8;"SCLA";27,8374540005963
62;2016;8;"SOAS";290,044812375201
62;2016;8;"SPRU";1334,2612306314
62;2016;8;"SUSP";NA
62;2016;9;"BEMA";82,1543190205867
62;2016;9;"CETE";1240,63003992
62;2016;9;"CHFU";NA
62;2016;9;"CHMI";NA
62;2016;9;"HOMA";13,2764125709058
62;2016;9;"LEMA";125,868104102967
62;2016;9;"LYTR";NA
62;2016;9;"MEEL";NA
62;2016;9;"MESU";98,1181030952567
62;2016;9;"PAIN";31,9087216235439
62;2016;9;"PLCO";38,1838703348829
62;2016;9;"POMA";79,9281013996314
62;2016;9;"POMO";82,6958491393421
62;2016;9;"PUPA";NA
62;2016;9;"SASO";58,2882488469718
62;2016;9;"SCLA";27,8374540005963
62;2016;9;"SOAS";290,044812375201
62;2016;9;"SPRU";1334,2612306314
62;2016;9;"SUSP";NA
62;2017;1;"BEMA";136,361448451498
62;2017;1;"CETE";5250,89165178943
62;2017;1;"CHFU";281,077676346151
62;2017;1;"CHMI";586,345357794364
62;2017;1;"HOMA";24,0883124426922
62;2017;1;"LEMA";126,516908229603
62;2017;1;"LYTR";NA
62;2017;1;"MEEL";NA
62;2017;1;"MESU";593,778394534404
62;2017;1;"PAIN";28,5209692524312
62;2017;1;"PLCO";35,1921319911556
62;2017;1;"POMA";121,656577189686
62;2017;1;"POMO";NA
62;2017;1;"PUPA";1877,54824253584
62;2017;1;"SASO";56,8237802411162
62;2017;1;"SCLA";25,472997045392
62;2017;1;"SOAS";NA
62;2017;1;"SPRU";NA
62;2017;1;"SUSP";NA
62;2017;2;"BEMA";136,361448451498
62;2017;2;"CETE";5250,89165178943
62;2017;2;"CHFU";281,077676346151
62;2017;2;"CHMI";586,345357794364
62;2017;2;"HOMA";24,0883124426922
62;2017;2;"LEMA";126,516908229603
62;2017;2;"LYTR";NA
62;2017;2;"MEEL";173,606513011159
62;2017;2;"MESU";593,778394534404
62;2017;2;"PAIN";28,5209692524312
62;2017;2;"PLCO";NA
62;2017;2;"POMA";121,656577189686
62;2017;2;"POMO";155,133016429811
62;2017;2;"PUPA";1877,54824253584
62;2017;2;"SASO";56,8237802411162
62;2017;2;"SCLA";25,472997045392
62;2017;2;"SOAS";NA
62;2017;2;"SPRU";NA
62;2017;2;"SUSP";NA
62;2017;3;"BEMA";136,361448451498
62;2017;3;"CETE";5250,89165178943
62;2017;3;"CHFU";281,077676346151
62;2017;3;"CHMI";586,345357794364
62;2017;3;"HOMA";24,0883124426922
62;2017;3;"LEMA";126,516908229603
62;2017;3;"LYTR";NA
62;2017;3;"MEEL";NA
62;2017;3;"MESU";593,778394534404
62;2017;3;"PAIN";28,5209692524312
62;2017;3;"PLCO";35,1921319911556
62;2017;3;"POMA";121,656577189686
62;2017;3;"POMO";155,133016429811
62;2017;3;"PUPA";1877,54824253584
62;2017;3;"SASO";56,8237802411162
62;2017;3;"SCLA";25,472997045392
62;2017;3;"SOAS";NA
62;2017;3;"SPRU";NA
62;2017;3;"SUSP";NA
62;2017;4;"BEMA";NA
62;2017;4;"CETE";NA
62;2017;4;"CHFU";281,077676346151
62;2017;4;"CHMI";NA
62;2017;4;"HOMA";24,0883124426922
62;2017;4;"LEMA";126,516908229603
62;2017;4;"LYTR";924,581367669291
62;2017;4;"MEEL";NA
62;2017;4;"MESU";NA
62;2017;4;"PAIN";28,5209692524312
62;2017;4;"PLCO";35,1921319911556
62;2017;4;"POMA";121,656577189686
62;2017;4;"POMO";155,133016429811
62;2017;4;"PUPA";1877,54824253584
62;2017;4;"SASO";56,8237802411162
62;2017;4;"SCLA";NA
62;2017;4;"SOAS";NA
62;2017;4;"SPRU";3310,3973294396
62;2017;4;"SUSP";NA
62;2017;5;"BEMA";136,361448451498
62;2017;5;"CETE";5250,89165178943
62;2017;5;"CHFU";281,077676346151
62;2017;5;"CHMI";NA
62;2017;5;"HOMA";24,0883124426922
62;2017;5;"LEMA";126,516908229603
62;2017;5;"LYTR";924,581367669291
62;2017;5;"MEEL";NA
62;2017;5;"MESU";NA
62;2017;5;"PAIN";28,5209692524312
62;2017;5;"PLCO";35,1921319911556
62;2017;5;"POMA";121,656577189686
62;2017;5;"POMO";NA
62;2017;5;"PUPA";1877,54824253584
62;2017;5;"SASO";56,8237802411162
62;2017;5;"SCLA";NA
62;2017;5;"SOAS";NA
62;2017;5;"SPRU";3310,3973294396
62;2017;5;"SUSP";NA
62;2017;6;"BEMA";NA
62;2017;6;"CETE";NA
62;2017;6;"CHFU";281,077676346151
62;2017;6;"CHMI";NA
62;2017;6;"HOMA";24,0883124426922
62;2017;6;"LEMA";126,516908229603
62;2017;6;"LYTR";924,581367669291
62;2017;6;"MEEL";NA
62;2017;6;"MESU";NA
62;2017;6;"PAIN";28,5209692524312
62;2017;6;"PLCO";35,1921319911556
62;2017;6;"POMA";121,656577189686
62;2017;6;"POMO";NA
62;2017;6;"PUPA";1877,54824253584
62;2017;6;"SASO";56,8237802411162
62;2017;6;"SCLA";NA
62;2017;6;"SOAS";NA
62;2017;6;"SPRU";NA
62;2017;6;"SUSP";NA
62;2017;7;"BEMA";NA
62;2017;7;"CETE";NA
62;2017;7;"CHFU";NA
62;2017;7;"CHMI";NA
62;2017;7;"HOMA";NA
62;2017;7;"LEMA";NA
62;2017;7;"LYTR";924,581367669291
62;2017;7;"MEEL";NA
62;2017;7;"MESU";NA
62;2017;7;"PAIN";NA
62;2017;7;"PLCO";NA
62;2017;7;"POMA";NA
62;2017;7;"POMO";NA
62;2017;7;"PUPA";NA
62;2017;7;"SASO";NA
62;2017;7;"SCLA";NA
62;2017;7;"SOAS";NA
62;2017;7;"SPRU";NA
62;2017;7;"SUSP";NA
62;2017;8;"BEMA";NA
62;2017;8;"CETE";NA
62;2017;8;"CHFU";NA
62;2017;8;"CHMI";NA
62;2017;8;"HOMA";NA
62;2017;8;"LEMA";NA
62;2017;8;"LYTR";924,581367669291
62;2017;8;"MEEL";NA
62;2017;8;"MESU";NA
62;2017;8;"PAIN";NA
62;2017;8;"PLCO";NA
62;2017;8;"POMA";121,656577189686
62;2017;8;"POMO";NA
62;2017;8;"PUPA";1877,54824253584
62;2017;8;"SASO";NA
62;2017;8;"SCLA";NA
62;2017;8;"SOAS";NA
62;2017;8;"SPRU";NA
62;2017;8;"SUSP";NA
62;2017;9;"BEMA";NA
62;2017;9;"CETE";NA
62;2017;9;"CHFU";NA
62;2017;9;"CHMI";NA
62;2017;9;"HOMA";NA
62;2017;9;"LEMA";NA
62;2017;9;"LYTR";NA
62;2017;9;"MEEL";NA
62;2017;9;"MESU";NA
62;2017;9;"PAIN";NA
62;2017;9;"PLCO";NA
62;2017;9;"POMA";NA
62;2017;9;"POMO";NA
62;2017;9;"PUPA";NA
62;2017;9;"SASO";NA
62;2017;9;"SCLA";NA
62;2017;9;"SOAS";NA
62;2017;9;"SPRU";NA
62;2017;9;"SUSP";NA
62;2018;1;"BEMA";97,1447445196865
62;2018;1;"CETE";3146,16126678944
62;2018;1;"CHFU";NA
62;2018;1;"CHMI";NA
62;2018;1;"HOMA";18,8304531597408
62;2018;1;"LEMA";85,6844235266649
62;2018;1;"LYTR";NA
62;2018;1;"MEEL";NA
62;2018;1;"MESU";NA
62;2018;1;"PAIN";NA
62;2018;1;"PLCO";NA
62;2018;1;"POMA";205,896128587003
62;2018;1;"POMO";NA
62;2018;1;"PUPA";1073,09808510594
62;2018;1;"SASO";89,5496543090031
62;2018;1;"SCLA";NA
62;2018;1;"SOAS";NA
62;2018;1;"SPRU";NA
62;2018;1;"SUSP";NA
62;2018;2;"BEMA";97,1447445196865
62;2018;2;"CETE";3146,16126678944
62;2018;2;"CHFU";NA
62;2018;2;"CHMI";NA
62;2018;2;"HOMA";18,8304531597408
62;2018;2;"LEMA";85,6844235266649
62;2018;2;"LYTR";NA
62;2018;2;"MEEL";NA
62;2018;2;"MESU";NA
62;2018;2;"PAIN";14,2343672609223
62;2018;2;"PLCO";NA
62;2018;2;"POMA";205,896128587003
62;2018;2;"POMO";NA
62;2018;2;"PUPA";1073,09808510594
62;2018;2;"SASO";89,5496543090031
62;2018;2;"SCLA";NA
62;2018;2;"SOAS";NA
62;2018;2;"SPRU";NA
62;2018;2;"SUSP";NA
62;2018;3;"BEMA";97,1447445196865
62;2018;3;"CETE";3146,16126678944
62;2018;3;"CHFU";NA
62;2018;3;"CHMI";370,157339058917
62;2018;3;"HOMA";18,8304531597408
62;2018;3;"LEMA";85,6844235266649
62;2018;3;"LYTR";NA
62;2018;3;"MEEL";NA
62;2018;3;"MESU";NA
62;2018;3;"PAIN";14,2343672609223
62;2018;3;"PLCO";NA
62;2018;3;"POMA";205,896128587003
62;2018;3;"POMO";NA
62;2018;3;"PUPA";1073,09808510594
62;2018;3;"SASO";89,5496543090031
62;2018;3;"SCLA";NA
62;2018;3;"SOAS";NA
62;2018;3;"SPRU";NA
62;2018;3;"SUSP";NA
62;2018;4;"BEMA";97,1447445196865
62;2018;4;"CETE";NA
62;2018;4;"CHFU";NA
62;2018;4;"CHMI";NA
62;2018;4;"HOMA";18,8304531597408
62;2018;4;"LEMA";NA
62;2018;4;"LYTR";822,630293221082
62;2018;4;"MEEL";NA
62;2018;4;"MESU";NA
62;2018;4;"PAIN";14,2343672609223
62;2018;4;"PLCO";NA
62;2018;4;"POMA";205,896128587003
62;2018;4;"POMO";NA
62;2018;4;"PUPA";1073,09808510594
62;2018;4;"SASO";89,5496543090031
62;2018;4;"SCLA";NA
62;2018;4;"SOAS";NA
62;2018;4;"SPRU";NA
62;2018;4;"SUSP";NA
62;2018;5;"BEMA";97,1447445196865
62;2018;5;"CETE";NA
62;2018;5;"CHFU";NA
62;2018;5;"CHMI";NA
62;2018;5;"HOMA";18,8304531597408
62;2018;5;"LEMA";NA
62;2018;5;"LYTR";NA
62;2018;5;"MEEL";NA
62;2018;5;"MESU";NA
62;2018;5;"PAIN";NA
62;2018;5;"PLCO";NA
62;2018;5;"POMA";205,896128587003
62;2018;5;"POMO";NA
62;2018;5;"PUPA";1073,09808510594
62;2018;5;"SASO";89,5496543090031
62;2018;5;"SCLA";NA
62;2018;5;"SOAS";NA
62;2018;5;"SPRU";NA
62;2018;5;"SUSP";NA
62;2018;6;"BEMA";NA
62;2018;6;"CETE";NA
62;2018;6;"CHFU";NA
62;2018;6;"CHMI";NA
62;2018;6;"HOMA";18,8304531597408
62;2018;6;"LEMA";NA
62;2018;6;"LYTR";NA
62;2018;6;"MEEL";NA
62;2018;6;"MESU";NA
62;2018;6;"PAIN";14,2343672609223
62;2018;6;"PLCO";NA
62;2018;6;"POMA";205,896128587003
62;2018;6;"POMO";NA
62;2018;6;"PUPA";1073,09808510594
62;2018;6;"SASO";89,5496543090031
62;2018;6;"SCLA";NA
62;2018;6;"SOAS";NA
62;2018;6;"SPRU";NA
62;2018;6;"SUSP";NA
62;2018;7;"BEMA";NA
62;2018;7;"CETE";NA
62;2018;7;"CHFU";NA
62;2018;7;"CHMI";NA
